source,rankID,scientificNameID,acceptedNameUsageID,parentNameUsage,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
,230,,,sanguinolentus,,,,,Ramphocelus sanguinolentus sanguinolentus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramphocinclus,,,,,Ramphocinclus brachyurus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,brachyurus,,,,,Ramphocinclus brachyurus brachyurus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,brachyurus,,,,,Ramphocinclus brachyurus sanctaeluciae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramphocoris,,,,,Ramphocoris clotbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramphodon,,,,,Ramphodon naevius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramphomicron,,,,,Ramphomicron dorsale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramphomicron,,,,,Ramphomicron microrhynchum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,microrhynchum,,,,,Ramphomicron microrhynchum albiventre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,microrhynchum,,,,,Ramphomicron microrhynchum andicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,microrhynchum,,,,,Ramphomicron microrhynchum bolivianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,microrhynchum,,,,,Ramphomicron microrhynchum microrhynchum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramphotrigon,,,,,Ramphotrigon fuscicauda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramphotrigon,,,,,Ramphotrigon megacephalum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,megacephalum,,,,,Ramphotrigon megacephalum bolivianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,megacephalum,,,,,Ramphotrigon megacephalum megacephalum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,megacephalum,,,,,Ramphotrigon megacephalum pectorale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,megacephalum,,,,,Ramphotrigon megacephalum venezuelense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramphotrigon,,,,,Ramphotrigon ruficauda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramsayornis,,,,,Ramsayornis fasciatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ramsayornis,,,,,Ramsayornis modestus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Randia,,,,,Randia pseudozosterops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Raphus,,,,,Raphus cucullatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Recurvirostra,,,,,Recurvirostra americana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Recurvirostra,,,,,Recurvirostra andina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Recurvirostra,,,,,Recurvirostra avosetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Recurvirostra,,,,,Recurvirostra novaehollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Regulus,,,,,Regulus calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,calendula,,,,,Regulus calendula calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,calendula,,,,,Regulus calendula grinnelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,calendula,,,,,Regulus calendula obscurus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Regulus,,,,,Regulus goodfellowi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Regulus,,,,,Regulus ignicapilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ignicapilla,,,,,Regulus ignicapilla balearicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ignicapilla,,,,,Regulus ignicapilla ignicapilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Regulus,,,,,Regulus madeirensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Regulus,,,,,Regulus regulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus azoricus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus buturlini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus coatsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus ellenthalarae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus himalayensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus hyrcanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus inermis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus japonensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus regulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus sanctaemariae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus sikkimensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus teneriffae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus tristis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regulus,,,,,Regulus regulus yunnanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Regulus,,,,,Regulus satrapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,satrapa,,,,,Regulus satrapa amoenus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,satrapa,,,,,Regulus satrapa apache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,satrapa,,,,,Regulus satrapa aztecus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,satrapa,,,,,Regulus satrapa clarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,satrapa,,,,,Regulus satrapa olivaceus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,satrapa,,,,,Regulus satrapa satrapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Reinwardtipicus,,,,,Reinwardtipicus validus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,validus,,,,,Reinwardtipicus validus validus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,validus,,,,,Reinwardtipicus validus xanthopygius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Reinwardtoena,,,,,Reinwardtoena browni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Reinwardtoena,,,,,Reinwardtoena crassirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Reinwardtoena,,,,,Reinwardtoena reinwardti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,reinwardti,,,,,Reinwardtoena reinwardti brevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,reinwardti,,,,,Reinwardtoena reinwardti griseotincta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,reinwardti,,,,,Reinwardtoena reinwardti reinwardti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Remiz,,,,,Remiz consobrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Remiz,,,,,Remiz coronatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Remiz,,,,,Remiz macronyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,macronyx,,,,,Remiz macronyx macronyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,macronyx,,,,,Remiz macronyx neglectus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,macronyx,,,,,Remiz macronyx nigricans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,macronyx,,,,,Remiz macronyx ssaposhnikowi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Remiz,,,,,Remiz pendulinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pendulinus,,,,,Remiz pendulinus caspius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pendulinus,,,,,Remiz pendulinus jaxarticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pendulinus,,,,,Remiz pendulinus menzbieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pendulinus,,,,,Remiz pendulinus pendulinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhabdornis,,,,,Rhabdornis grandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhabdornis,,,,,Rhabdornis inornatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,inornatus,,,,,Rhabdornis inornatus alaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,inornatus,,,,,Rhabdornis inornatus inornatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,inornatus,,,,,Rhabdornis inornatus leytensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhabdornis,,,,,Rhabdornis mystacalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mystacalis,,,,,Rhabdornis mystacalis minor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mystacalis,,,,,Rhabdornis mystacalis mystacalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhabdornis,,,,,Rhabdornis rabori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhabdotorrhinus,,,,,Rhabdotorrhinus corrugatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhabdotorrhinus,,,,,Rhabdotorrhinus exarhatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,exarhatus,,,,,Rhabdotorrhinus exarhatus exarhatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,exarhatus,,,,,Rhabdotorrhinus exarhatus sanfordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhabdotorrhinus,,,,,Rhabdotorrhinus leucocephalus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhabdotorrhinus,,,,,Rhabdotorrhinus waldeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhagologus,,,,,Rhagologus leucostigma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucostigma,,,,,Rhagologus leucostigma leucostigma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucostigma,,,,,Rhagologus leucostigma novus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucostigma,,,,,Rhagologus leucostigma obscurus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhamphococcyx,,,,,Rhamphococcyx calyorhynchus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,calyorhynchus,,,,,Rhamphococcyx calyorhynchus calyorhynchus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,calyorhynchus,,,,,Rhamphococcyx calyorhynchus meridionalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,calyorhynchus,,,,,Rhamphococcyx calyorhynchus rufiloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhaphidura,,,,,Rhaphidura leucopygialis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhaphidura,,,,,Rhaphidura sabini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhea,,,,,Rhea americana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,americana,,,,,Rhea americana albescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,americana,,,,,Rhea americana americana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,americana,,,,,Rhea americana araneipes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,americana,,,,,Rhea americana intermedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,americana,,,,,Rhea americana nobilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhea,,,,,Rhea pennata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pennata,,,,,Rhea pennata garleppi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pennata,,,,,Rhea pennata pennata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pennata,,,,,Rhea pennata tarapacensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhegmatorhina,,,,,Rhegmatorhina berlepschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhegmatorhina,,,,,Rhegmatorhina cristata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhegmatorhina,,,,,Rhegmatorhina gymnops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhegmatorhina,,,,,Rhegmatorhina hoffmannsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhegmatorhina,,,,,Rhegmatorhina melanosticta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanosticta,,,,,Rhegmatorhina melanosticta brunneiceps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanosticta,,,,,Rhegmatorhina melanosticta melanosticta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanosticta,,,,,Rhegmatorhina melanosticta purusiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rheinardia,,,,,Rheinardia ocellata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ocellata,,,,,Rheinardia ocellata nigrescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ocellata,,,,,Rheinardia ocellata ocellata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhinocrypta,,,,,Rhinocrypta lanceolata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,lanceolata,,,,,Rhinocrypta lanceolata lanceolata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,lanceolata,,,,,Rhinocrypta lanceolata saturata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhinopomastus,,,,,Rhinopomastus aterrimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,aterrimus,,,,,Rhinopomastus aterrimus anchietae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,aterrimus,,,,,Rhinopomastus aterrimus aterrimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,aterrimus,,,,,Rhinopomastus aterrimus emini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,aterrimus,,,,,Rhinopomastus aterrimus notatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhinopomastus,,,,,Rhinopomastus cyanomelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cyanomelas,,,,,Rhinopomastus cyanomelas cyanomelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cyanomelas,,,,,Rhinopomastus cyanomelas schalowi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhinopomastus,,,,,Rhinopomastus minor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,minor,,,,,Rhinopomastus minor cabanisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,minor,,,,,Rhinopomastus minor minor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhinoptilus,,,,,Rhinoptilus bitorquatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhinoptilus,,,,,Rhinoptilus chalcopterus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhinoptilus,,,,,Rhinoptilus cinctus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinctus,,,,,Rhinoptilus cinctus cinctus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinctus,,,,,Rhinoptilus cinctus emini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinctus,,,,,Rhinoptilus cinctus seebohmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhinortha,,,,,Rhinortha chlorophaea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura albicollis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albicollis,,,,,Rhipidura albicollis albicollis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albicollis,,,,,Rhipidura albicollis atrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albicollis,,,,,Rhipidura albicollis canescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albicollis,,,,,Rhipidura albicollis celsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albicollis,,,,,Rhipidura albicollis cinerascens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albicollis,,,,,Rhipidura albicollis kinabalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albicollis,,,,,Rhipidura albicollis orissae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albicollis,,,,,Rhipidura albicollis sarawacensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albicollis,,,,,Rhipidura albicollis stanleyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura albiscapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiscapa,,,,,Rhipidura albiscapa albicauda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiscapa,,,,,Rhipidura albiscapa albiscapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiscapa,,,,,Rhipidura albiscapa alisteri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiscapa,,,,,Rhipidura albiscapa brenchleyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiscapa,,,,,Rhipidura albiscapa bulgeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiscapa,,,,,Rhipidura albiscapa keasti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiscapa,,,,,Rhipidura albiscapa pelzelni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiscapa,,,,,Rhipidura albiscapa preissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura albiventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura albogularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albogularis,,,,,Rhipidura albogularis albogularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albogularis,,,,,Rhipidura albogularis vernayi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura albolimbata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albolimbata,,,,,Rhipidura albolimbata albolimbata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albolimbata,,,,,Rhipidura albolimbata lorentzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura atra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atra,,,,,Rhipidura atra atra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atra,,,,,Rhipidura atra vulpes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura aureola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,aureola,,,,,Rhipidura aureola aureola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,aureola,,,,,Rhipidura aureola burmanica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,aureola,,,,,Rhipidura aureola compressirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura brachyrhyncha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura cockerelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cockerelli,,,,,Rhipidura cockerelli albina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cockerelli,,,,,Rhipidura cockerelli cockerelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cockerelli,,,,,Rhipidura cockerelli coultasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cockerelli,,,,,Rhipidura cockerelli floridana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cockerelli,,,,,Rhipidura cockerelli interposita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cockerelli,,,,,Rhipidura cockerelli lavellae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cockerelli,,,,,Rhipidura cockerelli septentrionalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura cyaniceps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cyaniceps,,,,,Rhipidura cyaniceps cyaniceps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cyaniceps,,,,,Rhipidura cyaniceps pinicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura dahli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dahli,,,,,Rhipidura dahli antonii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dahli,,,,,Rhipidura dahli dahli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura dedemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura diluta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,diluta,,,,,Rhipidura diluta diluta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,diluta,,,,,Rhipidura diluta sumbawensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura drownei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,drownei,,,,,Rhipidura drownei drownei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,drownei,,,,,Rhipidura drownei ocularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Rhipidura,,,,,Rhipidura dryas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas celebensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas dryas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas elegantula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas hamadryas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas henrici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas mimosae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas reichenowi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas semicollaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas squamata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dryas,,,,,Rhipidura dryas streptophora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
